--------- beginning of main
05-24 14:45:08.397 16338 16358 E Unity   : 
05-24 14:45:08.411 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.411 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.411 16338 16358 E Unity   : 
05-24 14:45:08.425 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.425 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.425 16338 16358 E Unity   : 
05-24 14:45:08.439 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.439 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.439 16338 16358 E Unity   : 
05-24 14:45:08.453 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.453 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.453 16338 16358 E Unity   : 
05-24 14:45:08.467 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.467 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.467 16338 16358 E Unity   : 
05-24 14:45:08.481 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.481 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.481 16338 16358 E Unity   : 
05-24 14:45:08.495 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.495 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.495 16338 16358 E Unity   : 
05-24 14:45:08.508 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.508 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.508 16338 16358 E Unity   : 
05-24 14:45:08.522 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.522 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.522 16338 16358 E Unity   : 
05-24 14:45:08.536 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.536 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.536 16338 16358 E Unity   : 
05-24 14:45:08.550 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.550 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.550 16338 16358 E Unity   : 
05-24 14:45:08.564 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.564 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.564 16338 16358 E Unity   : 
05-24 14:45:08.578 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.578 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.578 16338 16358 E Unity   : 
05-24 14:45:08.592 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.592 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.592 16338 16358 E Unity   : 
05-24 14:45:08.606 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.606 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.606 16338 16358 E Unity   : 
05-24 14:45:08.620 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.620 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.620 16338 16358 E Unity   : 
05-24 14:45:08.634 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.634 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.634 16338 16358 E Unity   : 
05-24 14:45:08.648 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.648 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.648 16338 16358 E Unity   : 
05-24 14:45:08.662 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.662 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.662 16338 16358 E Unity   : 
05-24 14:45:08.676 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.676 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.676 16338 16358 E Unity   : 
05-24 14:45:08.690 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.690 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.690 16338 16358 E Unity   : 
05-24 14:45:08.703 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.703 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.703 16338 16358 E Unity   : 
05-24 14:45:08.718 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.718 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.718 16338 16358 E Unity   : 
05-24 14:45:08.731 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.731 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.731 16338 16358 E Unity   : 
05-24 14:45:08.745 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.745 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.745 16338 16358 E Unity   : 
05-24 14:45:08.759 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.759 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.759 16338 16358 E Unity   : 
05-24 14:45:08.773 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.773 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.773 16338 16358 E Unity   : 
05-24 14:45:08.787 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.787 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.787 16338 16358 E Unity   : 
05-24 14:45:08.801 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.801 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.801 16338 16358 E Unity   : 
05-24 14:45:08.815 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.815 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.815 16338 16358 E Unity   : 
05-24 14:45:08.829 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.829 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.829 16338 16358 E Unity   : 
05-24 14:45:08.843 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.843 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.843 16338 16358 E Unity   : 
05-24 14:45:08.856 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.856 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.856 16338 16358 E Unity   : 
05-24 14:45:08.870 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.870 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.870 16338 16358 E Unity   : 
05-24 14:45:08.885 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.885 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.885 16338 16358 E Unity   : 
05-24 14:45:08.898 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.898 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.898 16338 16358 E Unity   : 
05-24 14:45:08.912 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.912 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.912 16338 16358 E Unity   : 
05-24 14:45:08.926 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.926 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.926 16338 16358 E Unity   : 
05-24 14:45:08.940 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.940 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.940 16338 16358 E Unity   : 
05-24 14:45:08.954 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.954 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.954 16338 16358 E Unity   : 
05-24 14:45:08.968 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.968 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.968 16338 16358 E Unity   : 
05-24 14:45:08.982 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.982 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.982 16338 16358 E Unity   : 
05-24 14:45:08.996 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:08.996 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:08.996 16338 16358 E Unity   : 
05-24 14:45:09.010 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.010 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.010 16338 16358 E Unity   : 
05-24 14:45:09.024 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.024 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.024 16338 16358 E Unity   : 
05-24 14:45:09.038 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.038 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.038 16338 16358 E Unity   : 
05-24 14:45:09.052 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.052 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.052 16338 16358 E Unity   : 
05-24 14:45:09.065 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.065 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.065 16338 16358 E Unity   : 
05-24 14:45:09.079 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.079 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.079 16338 16358 E Unity   : 
05-24 14:45:09.093 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.093 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.093 16338 16358 E Unity   : 
05-24 14:45:09.107 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.107 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.107 16338 16358 E Unity   : 
05-24 14:45:09.121 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.121 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.121 16338 16358 E Unity   : 
05-24 14:45:09.135 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.135 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.135 16338 16358 E Unity   : 
05-24 14:45:09.149 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.149 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.149 16338 16358 E Unity   : 
05-24 14:45:09.163 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.163 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.163 16338 16358 E Unity   : 
05-24 14:45:09.177 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.177 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.177 16338 16358 E Unity   : 
05-24 14:45:09.190 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.190 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.190 16338 16358 E Unity   : 
05-24 14:45:09.204 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.204 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.204 16338 16358 E Unity   : 
05-24 14:45:09.219 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.219 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.219 16338 16358 E Unity   : 
05-24 14:45:09.232 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.232 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.232 16338 16358 E Unity   : 
05-24 14:45:09.246 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.246 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.246 16338 16358 E Unity   : 
05-24 14:45:09.261 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.261 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.261 16338 16358 E Unity   : 
05-24 14:45:09.274 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.274 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.274 16338 16358 E Unity   : 
05-24 14:45:09.288 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.288 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.288 16338 16358 E Unity   : 
05-24 14:45:09.302 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.302 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.302 16338 16358 E Unity   : 
05-24 14:45:09.316 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.316 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.316 16338 16358 E Unity   : 
05-24 14:45:09.330 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.330 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.330 16338 16358 E Unity   : 
05-24 14:45:09.344 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.344 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.344 16338 16358 E Unity   : 
05-24 14:45:09.358 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.358 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.358 16338 16358 E Unity   : 
05-24 14:45:09.371 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.371 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.371 16338 16358 E Unity   : 
05-24 14:45:09.385 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.385 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.385 16338 16358 E Unity   : 
05-24 14:45:09.399 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.399 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.399 16338 16358 E Unity   : 
05-24 14:45:09.413 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.413 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.413 16338 16358 E Unity   : 
05-24 14:45:09.427 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.427 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.427 16338 16358 E Unity   : 
05-24 14:45:09.442 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.442 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.442 16338 16358 E Unity   : 
05-24 14:45:09.456 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.456 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.456 16338 16358 E Unity   : 
05-24 14:45:09.469 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.469 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.469 16338 16358 E Unity   : 
05-24 14:45:09.483 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.483 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.483 16338 16358 E Unity   : 
05-24 14:45:09.497 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.497 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.497 16338 16358 E Unity   : 
05-24 14:45:09.511 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.511 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.511 16338 16358 E Unity   : 
05-24 14:45:09.514 16338 16358 I Unity   : [OVRManager] OnApplicationFocus(false)
05-24 14:45:09.524 16338 16358 I Unity   : [OVRManager] InputFocusLost event
05-24 14:45:09.524 16338 16358 I Unity   : OVRManager:Update()
05-24 14:45:09.524 16338 16358 I Unity   : 
05-24 14:45:09.525 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.525 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.525 16338 16358 E Unity   : 
05-24 14:45:09.538 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.538 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.538 16338 16358 E Unity   : 
05-24 14:45:09.552 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.552 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.552 16338 16358 E Unity   : 
05-24 14:45:09.567 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.567 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.567 16338 16358 E Unity   : 
05-24 14:45:09.581 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.581 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.581 16338 16358 E Unity   : 
05-24 14:45:09.595 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.595 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.595 16338 16358 E Unity   : 
05-24 14:45:09.609 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.609 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.609 16338 16358 E Unity   : 
05-24 14:45:09.623 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.623 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.623 16338 16358 E Unity   : 
05-24 14:45:09.637 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.637 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.637 16338 16358 E Unity   : 
05-24 14:45:09.651 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.651 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.651 16338 16358 E Unity   : 
05-24 14:45:09.665 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.665 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.665 16338 16358 E Unity   : 
05-24 14:45:09.679 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.679 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.679 16338 16358 E Unity   : 
05-24 14:45:09.693 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.693 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.693 16338 16358 E Unity   : 
05-24 14:45:09.707 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.707 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.707 16338 16358 E Unity   : 
05-24 14:45:09.721 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.721 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.721 16338 16358 E Unity   : 
05-24 14:45:09.735 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.735 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.735 16338 16358 E Unity   : 
05-24 14:45:09.749 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.749 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.749 16338 16358 E Unity   : 
05-24 14:45:09.763 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.763 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.763 16338 16358 E Unity   : 
05-24 14:45:09.776 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.776 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.776 16338 16358 E Unity   : 
05-24 14:45:09.790 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.790 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.790 16338 16358 E Unity   : 
05-24 14:45:09.804 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.804 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.804 16338 16358 E Unity   : 
05-24 14:45:09.819 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.819 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.819 16338 16358 E Unity   : 
05-24 14:45:09.829 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.829 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:45:09.829 16338 16358 E Unity   : 
05-24 14:45:09.840 16338 16358 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:45:09.840 16338 16358 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
